station,lat,long,gridReference,stationReference,northing,easting,river,Waterbody ID,Distance,River basin district,Management catchment,Operational catchment,water body,Water body type,Easting,Northing,Ngr
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-50034689,50.636196,-2.422232,None,SW-50034689,81919,370236,None,GB680805070000,2698.3391187914094,South West,South West TraC,West Dorset Rivers TraC,Weymouth Bay,CoastalWater,369233,79414,SY6923379414
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-50600140,50.626324,-2.443576,None,SW-50600140,80830,368720,None,GB680805070000,1506.0627476967884,South West,South West TraC,West Dorset Rivers TraC,Weymouth Bay,CoastalWater,369233,79414,SY6923379414
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-50600151,50.625879,-2.442159,None,SW-50600151,80780,368820,None,GB680805070000,1427.0686738906436,South West,South West TraC,West Dorset Rivers TraC,Weymouth Bay,CoastalWater,369233,79414,SY6923379414
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-50034420,50.652088,-1.952837,None,SW-50034420,83602,403430,None,GB30846102,1043.0493756289775,South West,Dorset,West Dorset Rivers,Little Sea,Lake,402834,84458,SZ0283484458
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-50900003,50.659429,-1.962195,None,SW-50900003,84418,402768,None,GB30846102,77.17512552629896,South West,Dorset,West Dorset Rivers,Little Sea,Lake,402834,84458,SZ0283484458
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-50901590,50.652485,-1.957971,None,SW-50901590,83646,403067,None,GB30846102,844.7680154930109,South West,Dorset,West Dorset Rivers,Little Sea,Lake,402834,84458,SZ0283484458
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-D1727900,50.652972,-1.96203,None,SW-D1727900,83700,402780,None,GB30846102,759.921048530701,South West,Dorset,West Dorset Rivers,Little Sea,Lake,402834,84458,SZ0283484458
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-50034589,50.611483,-2.131406,None,SW-50034589,79094,390798,None,GB108044010020,6319.7095661114045,South West,Dorset,Poole Harbour Rivers,Corfe River,River,396050,82609,SY9605082609
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-50440003,50.620598,-2.036976,None,SW-50440003,80100,397480,None,GB108044010020,2887.9025260558915,South West,Dorset,Poole Harbour Rivers,Corfe River,River,396050,82609,SY9605082609
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-50900712,50.656925,-2.047898,None,SW-50900712,84140,396710,None,GB108044010020,1667.2015475040803,South West,Dorset,Poole Harbour Rivers,Corfe River,River,396050,82609,SY9605082609
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-50900722,50.647839,-2.055951,None,SW-50900722,83130,396140,None,GB108044010020,528.7163700889164,South West,Dorset,Poole Harbour Rivers,Corfe River,River,396050,82609,SY9605082609
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-50900736,50.64166,-2.058531,None,SW-50900736,82443,395957,None,GB108044010020,190.2761151589973,South West,Dorset,Poole Harbour Rivers,Corfe River,River,396050,82609,SY9605082609
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-50900956,50.625994,-2.036698,None,SW-50900956,80700,397500,None,GB108044010020,2397.244459791283,South West,Dorset,Poole Harbour Rivers,Corfe River,River,396050,82609,SY9605082609
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-50901043,50.614476,-2.055204,None,SW-50901043,79420,396190,None,GB108044010020,3192.0715844103497,South West,Dorset,Poole Harbour Rivers,Corfe River,River,396050,82609,SY9605082609
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-50908888,50.646669,-2.056515,None,SW-50908888,83000,396100,None,GB108044010020,394.18396720313217,South West,Dorset,Poole Harbour Rivers,Corfe River,River,396050,82609,SY9605082609
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-50039999,50.624076,-2.170996,None,SW-50039999,80500,388000,None,GB108044009640,5099.162774416993,South West,Dorset,Poole Harbour Rivers,Frome Trib (Luckford Lake),River,387794,85595,SY8779485595
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-50450005,50.71079,-2.200488,None,SW-50450005,90148,385940,None,GB108044009640,4916.007017895723,South West,Dorset,Poole Harbour Rivers,Frome Trib (Luckford Lake),River,387794,85595,SY8779485595
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-50590136,50.683518,-2.171071,None,SW-50590136,87110,388010,None,GB108044009640,1530.320554655135,South West,Dorset,Poole Harbour Rivers,Frome Trib (Luckford Lake),River,387794,85595,SY8779485595
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-50590144,50.682343,-2.174464,None,SW-50590144,86980,387770,None,GB108044009640,1385.2079266305113,South West,Dorset,Poole Harbour Rivers,Frome Trib (Luckford Lake),River,387794,85595,SY8779485595
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-50590615,50.672028,-2.174694,None,SW-50590615,85833,387751,None,GB108044009640,241.85326129701042,South West,Dorset,Poole Harbour Rivers,Frome Trib (Luckford Lake),River,387794,85595,SY8779485595
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-50040005,50.697672,-2.72375,None,SW-50040005,88920,348980,None,GB108044009540,3452.6431903687935,South West,Dorset,West Dorset Rivers,Brit (Lower),River,346329,91132,SY4632991132
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-50050229,50.726384,-2.815292,None,SW-50050229,92180,342550,None,GB108044009540,3921.6253008159765,South West,Dorset,West Dorset Rivers,Brit (Lower),River,346329,91132,SY4632991132
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-50054425,50.722099,-2.824808,None,SW-50054425,91711,341873,None,GB108044009540,4493.459357777702,South West,Dorset,West Dorset Rivers,Brit (Lower),River,346329,91132,SY4632991132
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-50700109,50.701668,-2.727522,None,SW-50700109,89367,348718,None,GB108044009540,2970.2770914512334,South West,Dorset,West Dorset Rivers,Brit (Lower),River,346329,91132,SY4632991132
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-50704424,50.696254,-2.723219,None,SW-50704424,88762,349016,None,GB108044009540,3582.8576583503846,South West,Dorset,West Dorset Rivers,Brit (Lower),River,346329,91132,SY4632991132
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-50704479,50.710978,-2.76653,None,SW-50704479,90430,345974,None,GB108044009540,786.6568502212384,South West,Dorset,West Dorset Rivers,Brit (Lower),River,346329,91132,SY4632991132
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-50704489,50.713279,-2.751483,None,SW-50704489,90675,347039,None,GB108044009540,844.3630735649209,South West,Dorset,West Dorset Rivers,Brit (Lower),River,346329,91132,SY4632991132
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-50704490,50.712691,-2.752026,None,SW-50704490,90610,347000,None,GB108044009540,850.1323426384859,South West,Dorset,West Dorset Rivers,Brit (Lower),River,346329,91132,SY4632991132
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-50704511,50.716098,-2.784872,None,SW-50704511,91013,344685,None,GB108044009540,1648.301246738593,South West,Dorset,West Dorset Rivers,Brit (Lower),River,346329,91132,SY4632991132
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-50810122,50.726645,-2.759418,None,SW-50810122,92167,346494,None,GB108044009540,1048.0696541738055,South West,Dorset,West Dorset Rivers,Brit (Lower),River,346329,91132,SY4632991132
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-50820104,50.732281,-2.767926,None,SW-50820104,92800,345900,None,GB108044009540,1722.2848196509194,South West,Dorset,West Dorset Rivers,Brit (Lower),River,346329,91132,SY4632991132
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-50830000,50.727124,-2.759057,None,SW-50830000,92220,346520,None,GB108044009540,1104.637949737379,South West,Dorset,West Dorset Rivers,Brit (Lower),River,346329,91132,SY4632991132
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-50830105,50.727345,-2.758183,None,SW-50830105,92244,346582,None,GB108044009540,1140.417905857322,South West,Dorset,West Dorset Rivers,Brit (Lower),River,346329,91132,SY4632991132
http://environment.data.gov.uk/flood-monitoring/id/stations/44146,50.732016,-2.752023,SY4702292759,44146,92759,347022,None,GB108044009540,1768.4394250298765,South West,Dorset,West Dorset Rivers,Brit (Lower),River,346329,91132,SY4632991132
http://environment.data.gov.uk/flood-monitoring/id/stations/44142,50.732776,-2.766602,SY4599492854,44142,92854,345994,None,GB108044009540,1754.2830444372426,South West,Dorset,West Dorset Rivers,Brit (Lower),River,346329,91132,SY4632991132
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-50040178,50.622933,-2.54349,None,SW-50040178,80500,361650,None,GB620806560000,1404.774715034407,South West,South West TraC,West Dorset Rivers TraC,Lyme Bay East,CoastalWater,360466,79744,SY6046679744
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-50040227,50.619011,-2.515881,None,SW-50040227,80050,363600,None,GB510080077000,785.4966581723947,South West,South West TraC,West Dorset Rivers TraC,Fleet Lagoon,TransitionalWater,362862,79781,SY6286279781
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-50040405,50.62255,-2.540729,None,SW-50040405,80456,361845,None,GB510080077000,1220.6203340924646,South West,South West TraC,West Dorset Rivers TraC,Fleet Lagoon,TransitionalWater,362862,79781,SY6286279781
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-50040711,50.663705,-2.598816,None,SW-50040711,85064,357773,None,GB40802G802700,4368.7297925140665,South West,South West GW,Lower Dorset Stour and Hampshire Avon,West Dorset Stream Groundwater Body,GroundWaterBody,362131,84758,SY6213184758
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-50040755,50.659747,-2.59728,None,SW-50040755,84623,357878,None,GB40802G802700,4255.142065783468,South West,South West GW,Lower Dorset Stour and Hampshire Avon,West Dorset Stream Groundwater Body,GroundWaterBody,362131,84758,SY6213184758
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-50040982,50.662764,-2.582151,None,SW-50040982,84950,358950,None,GB40802G802700,3186.789136419289,South West,South West GW,Lower Dorset Stour and Hampshire Avon,West Dorset Stream Groundwater Body,GroundWaterBody,362131,84758,SY6213184758
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-C0853500,50.643485,-2.557969,None,SW-C0853500,82793,360643,None,GB40802G802700,2464.826363052781,South West,South West GW,Lower Dorset Stour and Hampshire Avon,West Dorset Stream Groundwater Body,GroundWaterBody,362131,84758,SY6213184758
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-50040749,50.660259,-2.612835,None,SW-50040749,84689,356779,None,GB108044009550,4897.725696688209,South West,Dorset,West Dorset Rivers,Bride,River,356588,89583,SY5658889583
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-50700369,50.70013,-2.658086,None,SW-50700369,89150,353620,None,GB108044009550,2999.4187770299764,South West,Dorset,West Dorset Rivers,Bride,River,356588,89583,SY5658889583
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-50709999,50.698811,-2.652687,None,SW-50709999,89000,354000,None,GB108044009550,2652.8537464398596,South West,Dorset,West Dorset Rivers,Bride,River,356588,89583,SY5658889583
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-50044448,50.59424,-2.463548,None,SW-50044448,77271,367285,None,GB680805270000,1808.8195045388027,South West,South West TraC,West Dorset Rivers TraC,Portland Harbour,CoastalWater,368727,76179,SY6872776179
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-50044589,50.537982,-2.428071,None,SW-50044589,71000,369760,None,GB680805270000,5281.016000733192,South West,South West TraC,West Dorset Rivers TraC,Portland Harbour,CoastalWater,368727,76179,SY6872776179
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-C4792900,50.589048,-2.477836,None,SW-C4792900,76700,366270,None,GB680805270000,2511.6309442272764,South West,South West TraC,West Dorset Rivers TraC,Portland Harbour,CoastalWater,368727,76179,SY6872776179
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-C4792901,50.588816,-2.477395,None,SW-C4792901,76674,366301,None,GB680805270000,2475.984854557879,South West,South West TraC,West Dorset Rivers TraC,Portland Harbour,CoastalWater,368727,76179,SY6872776179
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-50049999,50.611513,-2.481879,None,SW-50049999,79200,366000,None,GB108044010210,2619.580309896988,South West,Dorset,West Dorset Rivers,Wey,River,366276,81805,SY6627681805
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-50600251,50.63132,-2.476426,None,SW-50600251,81400,366400,None,GB108044010210,423.55755216971403,South West,Dorset,West Dorset Rivers,Wey,River,366276,81805,SY6627681805
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-50600278,50.650418,-2.472772,None,SW-50600278,83522,366672,None,GB108044010210,1762.0740620076103,South West,Dorset,West Dorset Rivers,Wey,River,366276,81805,SY6627681805
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-50609999,50.650181,-2.482275,None,SW-50609999,83500,366000,None,GB108044010210,1717.3237900873557,South West,Dorset,West Dorset Rivers,Wey,River,366276,81805,SY6627681805
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-C0706000,50.652008,-2.475221,None,SW-C0706000,83700,366500,None,GB108044010210,1908.193124398052,South West,Dorset,West Dorset Rivers,Wey,River,366276,81805,SY6627681805
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-50050525,50.738092,-2.893934,None,SW-50050525,93546,337015,None,GB108044009770,2687.4800464375544,South West,Dorset,West Dorset Rivers,Monkton Wyld Stream,River,335200,95528,SY3520095528
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-50050530,50.739583,-2.891766,None,SW-50050530,93710,337170,None,GB108044009770,2680.6760341376576,South West,Dorset,West Dorset Rivers,Monkton Wyld Stream,River,335200,95528,SY3520095528
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-50050710,50.740238,-2.897844,None,SW-50050710,93788,336742,None,GB108044009770,2324.9438702902057,South West,Dorset,West Dorset Rivers,Monkton Wyld Stream,River,335200,95528,SY3520095528
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-50050953,50.757155,-2.898763,None,SW-50050953,95670,336700,None,GB108044009770,1506.7063416605108,South West,Dorset,West Dorset Rivers,Monkton Wyld Stream,River,335200,95528,SY3520095528
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-50054566,50.733549,-2.904546,None,SW-50054566,93050,336260,None,GB108044009770,2695.1964677922833,South West,Dorset,West Dorset Rivers,Monkton Wyld Stream,River,335200,95528,SY3520095528
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-50050551,50.755538,-2.866551,None,SW-50050551,95463,338970,None,GB108044009790,1706.433122041412,South West,Dorset,West Dorset Rivers,Char,River,340215,96630,SY4021596630
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-50050552,50.753754,-2.860848,None,SW-50050552,95260,339370,None,GB108044009790,1609.635051805222,South West,Dorset,West Dorset Rivers,Char,River,340215,96630,SY4021596630
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-50051107,50.787291,-2.873806,None,SW-50051107,99000,338500,None,GB108045008850,1733.422337458474,South West,East Devon,Lim and Axe,Blackwater River,River,337467,100392,ST3746700392
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-50210019,51.367737,-1.664529,None,SW-50210019,163240,423450,None,GB70810179,958.18839483684,South West,South West AWB,Hampshire Avon Canals,"Kennet and Avon Canal, summit pound",Canal,422525,163490,SU2252563490
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-50210021,51.299931,-1.904559,None,SW-50210021,155650,406750,None,GB108043022370,3170.6718530935996,South West,Avon Hampshire,Hampshire Avon,Hampshire Avon (West),River,408988,157896,SU0898857896
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-50210755,51.319231,-1.870224,None,SW-50210755,157800,409140,None,GB108043022370,179.77764043395385,South West,Avon Hampshire,Hampshire Avon,Hampshire Avon (West),River,408988,157896,SU0898857896
